"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"18.06.2004","20.333","20.330","20.455","20.076","130,98M","-0,01%"
"17.06.2004","20.335","20.460","20.697","20.203","247,65M","-0,61%"
"16.06.2004","20.460","20.050","20.514","20.006","519,76M","2,06%"
"15.06.2004","20.047","19.496","20.047","19.496","252,38M","2,87%"
"14.06.2004","19.488","19.833","19.833","19.371","187,83M","-1,75%"
"11.06.2004","19.834","19.865","19.979","19.789","658,88M","-0,15%"
"09.06.2004","19.865","20.269","20.298","19.797","194,76M","-2,07%"
"08.06.2004","20.284","20.447","20.529","20.159","231,85M","-0,80%"
"07.06.2004","20.447","19.826","20.487","19.826","329,80M","3,17%"
"04.06.2004","19.819","19.404","19.902","19.404","176,91M","2,16%"
"03.06.2004","19.400","19.723","19.776","19.332","189,65M","-1,61%"
"02.06.2004","19.717","19.553","19.923","19.553","249,79M","0,87%"
"01.06.2004","19.546","19.545","19.613","19.177","319,75M","0,01%"
"31.05.2004","19.545","19.672","19.769","19.421","914,60M","-0,62%"
"28.05.2004","19.667","19.734","19.991","19.580","274,28M","-0,34%"
"27.05.2004","19.734","19.069","19.763","19.061","306,62M","3,49%"
"26.05.2004","19.069","18.860","19.079","18.737","258,49M","1,11%"
"25.05.2004","18.860","18.675","18.869","18.590","251,91M","1,02%"
"24.05.2004","18.669","18.288","18.670","18.288","391,88M","2,10%"
"21.05.2004","18.285","18.239","18.387","18.041","227,91M","0,25%"
"20.05.2004","18.240","18.688","18.688","18.229","302,29M","-2,40%"
"19.05.2004","18.688","18.602","19.120","18.602","351,01M","0,71%"
"18.05.2004","18.556","18.125","18.610","18.125","276,89M","2,39%"
"17.05.2004","18.122","18.609","18.609","17.973","258,22M","-2,63%"
"14.05.2004","18.611","18.421","18.952","18.421","332,08M","1,14%"
"13.05.2004","18.402","18.326","18.619","17.902","310,06M","0,42%"
"12.05.2004","18.326","18.543","18.745","17.885","336,44M","-1,14%"
"11.05.2004","18.537","17.607","18.583","17.607","542,18M","5,30%"
"10.05.2004","17.604","18.616","18.616","17.601","378,54M","-5,46%"
"07.05.2004","18.620","19.184","19.184","18.573","319,45M","-2,97%"
"06.05.2004","19.190","20.019","20.019","19.189","278,40M","-4,17%"
"05.05.2004","20.026","20.013","20.342","19.835","213,82M","0,19%"
"04.05.2004","19.988","19.709","20.195","19.709","295,16M","1,42%"
"03.05.2004","19.709","19.622","19.777","19.086","307,25M","0,52%"
"30.04.2004","19.607","19.871","20.172","19.508","410,79M","-1,30%"
"29.04.2004","19.865","20.481","20.756","19.676","376,62M","-2,97%"
"28.04.2004","20.474","21.317","21.374","20.474","441,51M","-3,95%"
"27.04.2004","21.317","21.324","21.715","21.254","269,59M","-0,03%"
"26.04.2004","21.324","21.588","21.778","21.286","209,96M","-1,24%"
"23.04.2004","21.590","21.142","21.625","21.142","340,50M","2,12%"
"22.04.2004","21.142","21.078","21.182","20.732","331,42M","0,30%"
"20.04.2004","21.078","21.627","21.665","21.068","303,93M","-2,54%"
"19.04.2004","21.627","21.773","21.864","21.417","400,15M","-0,65%"
"16.04.2004","21.769","21.727","21.938","21.592","250,13M","0,14%"
"15.04.2004","21.739","22.312","22.312","21.483","391,69M","-2,57%"
"14.04.2004","22.312","22.618","22.618","22.165","361,93M","-1,36%"
"13.04.2004","22.620","22.777","22.995","22.555","236,24M","-0,70%"
"12.04.2004","22.780","22.725","22.970","22.496","252,92M","0,24%"
"08.04.2004","22.725","22.451","22.740","22.307","254,45M","1,25%"
"07.04.2004","22.443","23.061","23.061","22.443","253,28M","-2,72%"
"06.04.2004","23.072","23.146","23.179","22.859","272,07M","-0,32%"
"05.04.2004","23.146","22.949","23.260","22.773","316,28M","0,86%"
"02.04.2004","22.949","22.650","23.034","22.629","437,23M","1,33%"
"01.04.2004","22.647","22.142","22.769","22.142","399,16M","2,28%"
"31.03.2004","22.142","22.042","22.256","21.873","389,68M","0,45%"
"30.03.2004","22.043","21.531","22.045","21.531","290,92M","2,38%"
"29.03.2004","21.531","21.544","21.817","21.435","258,38M","-0,05%"
"26.03.2004","21.541","21.001","21.651","21.001","311,33M","2,57%"
"25.03.2004","21.000","20.985","21.323","20.857","347,64M","0,07%"
"24.03.2004","20.985","21.202","21.317","20.834","359,87M","-1,04%"
"23.03.2004","21.205","21.663","21.832","21.205","370,09M","-2,11%"
"22.03.2004","21.663","22.248","22.248","21.569","158,39M","-2,68%"
"19.03.2004","22.261","22.370","22.470","22.217","292,93M","-0,49%"
"18.03.2004","22.370","21.901","22.411","21.679","341,66M","2,14%"
"17.03.2004","21.901","21.620","22.034","21.620","351,37M","1,33%"
"16.03.2004","21.613","21.234","21.647","21.234","308,94M","1,79%"
"15.03.2004","21.234","21.776","21.836","21.162","304,93M","-2,49%"
"12.03.2004","21.776","20.770","21.800","20.770","342,72M","4,88%"
"11.03.2004","20.763","21.673","21.750","20.756","399,57M","-4,19%"
"10.03.2004","21.670","22.674","22.674","21.670","326,19M","-4,43%"
"09.03.2004","22.674","22.993","23.094","22.503","235,17M","-1,39%"
"08.03.2004","22.993","22.874","23.373","22.874","295,07M","0,53%"
"05.03.2004","22.873","22.397","22.937","22.349","335,06M","2,14%"
"04.03.2004","22.393","22.542","22.753","22.256","347,16M","-0,70%"
"03.03.2004","22.550","22.442","22.801","22.191","305,09M","0,48%"
"02.03.2004","22.442","22.496","22.714","21.942","339,79M","-0,25%"
"01.03.2004","22.499","21.761","22.528","21.761","340,33M","3,42%"
"27.02.2004","21.755","21.455","21.755","21.448","275,45M","1,42%"
"26.02.2004","21.450","21.608","21.608","21.180","206,81M","-0,74%"
"25.02.2004","21.609","21.341","21.732","21.341","127,14M","1,28%"
"20.02.2004","21.337","20.949","21.342","20.092","433,51M","1,84%"
"19.02.2004","20.951","21.998","21.998","20.877","433,85M","-4,77%"
"18.02.2004","22.000","22.430","22.668","21.899","525,01M","-1,90%"
"17.02.2004","22.426","22.195","22.520","22.017","414,03M","1,07%"
"16.02.2004","22.189","22.505","22.507","21.901","163,74M","-1,51%"
"13.02.2004","22.530","23.067","23.230","22.188","367,40M","-2,31%"
"12.02.2004","23.063","23.197","23.374","22.929","309,59M","-0,58%"
"11.02.2004","23.197","22.173","23.241","22.057","417,59M","4,63%"
"10.02.2004","22.171","21.936","22.216","21.694","350,83M","0,96%"
"09.02.2004","21.962","21.970","22.493","21.853","373,11M","-0,03%"
"06.02.2004","21.969","21.092","21.969","20.598","381,23M","4,16%"
"05.02.2004","21.092","21.685","21.909","21.077","414,97M","-2,73%"
"04.02.2004","21.685","22.289","22.718","21.555","464,94M","-2,68%"
"03.02.2004","22.281","21.794","22.287","21.794","302,44M","2,27%"
"02.02.2004","21.787","21.842","21.867","21.336","327,36M","-0,30%"
"30.01.2004","21.851","22.384","22.615","21.649","430,57M","-2,39%"
"29.01.2004","22.386","23.849","23.859","22.300","516,61M","-6,14%"
"28.01.2004","23.852","24.226","24.460","23.787","343,42M","-1,55%"
"27.01.2004","24.226","24.355","24.473","23.908","526,96M","-0,51%"
"26.01.2004","24.350","23.471","24.350","23.471","383,19M","3,74%"
"23.01.2004","23.471","22.969","23.515","22.740","287,87M","2,19%"
"22.01.2004","22.969","23.299","23.299","22.682","347,08M","-1,43%"
"21.01.2004","23.302","23.680","23.680","23.213","319,64M","-1,59%"
"20.01.2004","23.679","23.382","23.724","23.382","271,20M","1,26%"
"19.01.2004","23.385","23.162","23.493","23.090","256,15M","1,00%"
"16.01.2004","23.155","22.964","23.243","22.687","291,15M","0,84%"
"15.01.2004","22.962","23.400","23.400","22.962","449,98M","-1,87%"
"14.01.2004","23.399","23.947","24.010","22.878","464,75M","-2,26%"
"13.01.2004","23.940","24.237","24.518","23.867","497,93M","-1,23%"
"12.01.2004","24.237","23.896","24.323","23.892","379,91M","1,34%"
"09.01.2004","23.917","23.722","24.088","23.710","503,35M","0,84%"
"08.01.2004","23.717","23.334","23.718","23.122","436,74M","1,70%"
"07.01.2004","23.320","23.576","23.899","23.320","464,08M","-1,09%"
"06.01.2004","23.576","23.532","23.976","23.180","472,38M","0,19%"
"05.01.2004","23.532","22.445","23.532","22.445","496,71M","4,84%"
"02.01.2004","22.445","22.233","22.450","22.208","136,42M","0,94%"
